subject_id,ankle,arm-length,bicep,calf,chest,forearm,height_cm,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist,gender,height,weight,bmi,fit_preference,recommended_size
NeEHJxFxG632zWy6Ar6Jyr7TNtJglor-PW8tlqoHAPs,25.36223793029785,51.14766311645508,32.93035125732422,42.1808967590332,117.45260620117188,28.85134506225586,174.78562927246094,112.40453338623048,77.17271423339844,38.235450744628906,68.18940734863281,59.189918518066406,108.17958068847656,16.96843910217285,male,172.2,93.8,31.632720508389752,Loose,XXL
NeyszvHjJ3aJ--cxUOQR12-MFqZA82Uityzo5zWJNRM,22.10757064819336,50.10174179077149,28.420040130615234,33.214073181152344,96.6828384399414,23.269926071166992,167.31532287597656,99.32747650146484,79.37071990966797,33.79564666748047,59.41469955444336,54.31547546386719,86.38764953613281,15.99898624420166,female,167.0,35.8,12.836602244612571,Slim,XS
NjDOX-RO3P2kO5oGbEG7fVRbxCOr9Rq3XMAKqle1qYs,25.443700790405277,49.49583435058594,25.10546112060547,37.64518737792969,95.0142593383789,24.09051322937012,176.78602600097656,95.4940414428711,79.19664764404297,36.40118408203125,66.64024353027344,51.15826797485352,81.67951965332031,16.204185485839844,male,177.0,66.1,21.098662580995242,Regular,XXL
NmMb13HMjQsx3SPyqROE0QXqq26gamkQav-ThPHADnw,24.606006622314453,47.451263427734375,35.54620361328125,39.22446441650391,108.78546142578124,28.28488540649414,173.32936096191406,105.49525451660156,73.413330078125,38.07755279541016,71.10025787353516,58.277469635009766,99.77803802490234,16.887239456176758,male,173.0,85.7,28.634434829095525,Loose,XXL
Nny-tpFBmQu8scLMjvgDlOS__2jOgH-RSkx_JZE48Bg,25.22804069519043,50.37833023071289,27.72369766235352,37.849796295166016,99.02125549316406,24.516498565673828,171.21771240234375,96.5235824584961,77.2486343383789,34.56901931762695,65.24993133544922,53.84265899658203,88.0331039428711,16.35616111755371,male,172.0,70.4,23.796646836127643,Regular,M
NoP839tHlvR8LC8EAmB4xEvLRjJUrRrhc0_oIuwEBM0,27.47659683227539,54.99566268920898,35.616085052490234,41.24884033203125,120.61643981933594,32.55929183959961,192.8237762451172,115.64785766601562,88.94168090820312,41.53683090209961,73.2415542602539,57.6505126953125,110.21669006347656,20.25093650817871,male,190.5,112.8,31.08272883212433,Loose,XXL
NouXHWoRzvEgh1xxM89HpU4qFetVsC_Ib7DzixCIMQ4,27.65317726135254,53.700382232666016,34.78053665161133,42.98020935058594,110.52967834472656,30.163108825683597,186.8033905029297,111.61647033691406,84.5593032836914,39.82232666015625,71.5021743774414,61.82550811767578,103.87386322021484,19.413494110107425,male,185.5,96.85,28.145683335634004,Loose,XL
NqNHgXJ-FnZz5ve2PHKKTHsACmQgTiZyRSFJs4BHXWs,25.030536651611328,47.73725891113281,31.255613327026367,37.52902603149414,100.83967590332033,27.377656936645508,168.1688232421875,99.81491088867188,74.99736022949219,36.11320495605469,64.62235260009766,54.5577507019043,91.123291015625,16.58272361755371,male,169.1,72.5,25.354251348409036,Loose,M
NtGhhuJmxasrSRLy3LsguIRU14n0gjoJg_Qr7Ct7-aA,23.59349250793457,50.45554733276367,25.539247512817383,34.779640197753906,93.26038360595705,23.47398376464844,174.42495727539062,96.3793487548828,83.69583129882812,32.848236083984375,61.76308441162109,49.67803192138672,76.27086639404297,15.159502983093262,female,175.5,61.0,19.8050340500483,Regular,XL
Nu5Z5HISeZzUc04Yl7_s7jAd_lVljDYKZEnHkj7wqG8,24.64781188964844,49.88370132446289,32.221649169921875,36.79405212402344,98.87440490722656,28.857585906982425,174.37100219726562,95.8379135131836,75.22213745117188,37.22285079956055,68.20108795166016,52.54513549804688,79.5917739868164,16.95492172241211,male,174.75,74.55,24.412557485555695,Regular,M
NuXfnD6BDa9t-UxAqHbYWS36vC5ynKDL9-C_Uj8U0OA,25.301916122436523,50.331146240234375,31.17152976989746,39.737342834472656,102.2220458984375,26.59516906738281,178.6130828857422,98.9228286743164,80.07737731933594,37.17633438110352,65.91189575195312,52.33845138549805,93.5368194580078,17.565670013427734,male,176.5,76.7,24.62101453346067,Regular,L
O-D1OAwTqCs1SY-zv-CDSEtUTSUZ0SepKK0-ypBzEoc,21.99263000488281,54.84543228149414,30.495580673217773,33.25306701660156,97.08453369140624,26.750703811645508,178.09780883789062,90.14908599853516,87.83155822753906,34.75532150268555,63.11484146118164,49.115047454833984,82.50460815429688,15.540457725524902,male,176.0,65.7,21.209969008264466,Regular,XXL
O-a4oET_iJqLxoOnYsGNvUt67P20sS3-0h4-JYT_VUM,25.20499610900879,50.03348159790039,35.409278869628906,37.67890548706055,106.43293762207033,30.32760429382324,176.37998962402344,107.93489837646484,76.75154876708984,38.10099029541016,70.3462142944336,59.052494049072266,94.56951141357422,18.010005950927734,male,176.0,88.2,28.47365702479339,Loose,L
O36GvQdvm9ASza-DXBK3ccl-dGsikNceCPoSlbITJxU,24.499372482299805,50.20282745361328,26.717397689819336,35.85082244873047,95.20664978027344,25.041414260864254,178.16673278808594,96.94183349609376,81.57439422607422,36.47900390625,66.81378936767578,52.29973220825195,84.63192749023438,16.84336280822754,male,177.0,69.7,22.247757668613744,Regular,XXL
O4seCrLSEagQp6BGJTsPYovKuLedF1KiXDYJjsxHV0w,22.060487747192383,44.52094650268555,23.66437149047852,31.804391860961918,84.49539947509766,22.13410186767578,160.89022827148438,86.91593170166016,74.02906799316406,30.484050750732425,57.5229606628418,44.69364929199219,69.13531494140625,14.269536972045898,female,162.2,47.9,18.20680805387087,Slim,XS
O8Q12m9aQL8_V0h2VNlUGSRNZmbsbcusAC3-MFXLUk0,24.25213432312012,50.121856689453125,31.83782958984375,37.850982666015625,104.90133666992188,27.63520812988281,169.94326782226562,101.82730865478516,78.495361328125,37.0792350769043,64.6109848022461,55.13860702514648,95.22377014160156,16.980161666870117,male,168.65,70.2,24.681094852664497,Regular,M
OAbrCqaAW3pJE5CZ4IQFZbVuacN5J6rhE7eBJqme8HA,23.762624740600582,50.02980422973633,26.08979606628418,35.36827087402344,113.78630065917967,23.651893615722656,174.48519897460938,112.37950897216795,81.24212646484375,33.339046478271484,64.67059326171875,50.55070877075195,96.16658782958984,15.954692840576172,female,172.0,74.1,25.047322877230936,Loose,XL
OEVYdNtZzji0-PRO4EFc_6Q_ValSmp9OOEMJylOUfOg,24.112064361572266,46.67413711547852,27.92096710205078,36.51837921142578,91.71793365478516,25.629793167114254,166.9796142578125,96.84162902832033,72.64830017089844,35.69882583618164,63.91992950439453,50.68017578125,78.87883758544922,16.707931518554688,male,166.2,63.4,22.95235323164789,Regular,M
OG9Sg6chAt62VpE1YhaBQcIQ1Qv22fYUHRPndomcxz0,21.82144546508789,44.18928146362305,27.756080627441406,35.32118225097656,96.99478149414062,23.817537307739254,159.1749267578125,95.39736938476562,69.51542663574219,33.235809326171875,59.27615737915039,52.054237365722656,81.6817398071289,15.409553527832031,female,158.5,61.9,24.639512782493608,Regular,XL
OHJbKBoYWYD-m6mpQi8Xw4zXuMKQe0g8APH6z__VLv8,22.66724395751953,45.78873825073242,29.63360977172852,35.5687255859375,97.2168960571289,25.14943504333496,166.5050506591797,103.8739242553711,75.9269027709961,34.18604278564453,61.62248992919922,55.94274520874024,79.83182525634766,15.859052658081056,female,168.25,68.1,24.056750616542544,Regular,M
OLBWnedUwa0ARUg1ZVSXNvBuk5yLHZrgyB84RGKdYeA,26.74841690063477,52.45186233520508,30.903512954711918,40.32630920410156,110.0836944580078,25.8183650970459,192.7366485595703,117.83876037597656,85.43101501464844,37.55531692504883,76.61931610107422,61.46369934082031,110.9191665649414,18.181745529174805,male,190.5,104.3,28.740501925448296,Loose,XL
ONExtjPuO-BP4G0Mxy8Hnm5snWhuR8xoomIwRPxkGXc,22.387741088867188,44.99747467041016,26.398944854736328,32.816768646240234,85.57723999023438,23.442033767700195,155.37185668945312,98.95423889160156,72.0017318725586,31.0859489440918,56.462100982666016,51.17152404785156,73.50214385986328,15.214323043823242,female,153.0,53.6,22.897176299713784,Regular,XS
OOQDFUlKiJhPaGZZJT2DZho_zF3PUgznbuIKXXuZcts,24.16277885437012,50.27085113525391,29.834718704223636,39.27270126342773,104.98207092285156,27.67228507995605,171.91226196289062,105.02484893798828,76.59937286376953,37.99532699584961,68.51070404052734,53.17437744140625,104.46366119384766,17.397287368774414,male,171.5,82.8,28.151535499664252,Loose,XXL
OSK2OpdvdiHXzX-5IyZVXyqrqIC4TbkGTeUWo2A55jY,24.730987548828125,52.45043182373047,30.98339080810547,41.602935791015625,100.29033660888672,28.22438621520996,184.5269775390625,107.89307403564452,86.42158508300781,34.556365966796875,67.685791015625,56.761016845703125,89.05330657958984,16.89472770690918,female,184.5,91.6,26.909320583720742,Loose,XL
OW69pCNzvuyn4IDrAvGcRw6BjIQPd71jXCOtNPWpKIg,21.899089813232425,45.35067367553711,24.05847549438477,32.55653381347656,84.8198471069336,22.726789474487305,160.93746948242188,92.38516998291016,71.88034057617188,32.702022552490234,58.79866790771485,46.29059600830078,71.7286605834961,15.51264476776123,female,160.65,50.25,19.4703880099607,Regular,S
OXlS2SZWh3sRr98QBvGxTZKQBDa5h0TQOcSKd00noQ0,23.86030960083008,49.51644515991211,24.52727508544922,33.38886260986328,88.01648712158203,23.85869407653809,174.06893920898438,92.7546615600586,79.75164794921875,35.12714767456055,65.20744323730469,46.343223571777344,73.71611785888672,15.857796669006348,male,173.5,56.1,18.636480661744553,Slim,S
Ob8vB_biehhDu_hwzWjueaELAjJL7v-22Ijby72Up8w,24.278823852539062,52.70321273803711,30.713417053222656,35.33045959472656,97.48809051513672,27.45563507080078,179.9300994873047,100.38671875,85.08833312988281,35.72526168823242,66.16165924072266,54.74945068359375,85.39796447753906,17.10333824157715,male,179.5,75.8,23.525577858644795,Regular,L
OkD_s5l3lVIhaNKIZPzRPwKaGobxBEXGVQ0qW86r5A0,20.873559951782227,44.8392448425293,23.097217559814453,32.57811737060547,80.46855163574219,20.808673858642575,153.09495544433594,87.03439331054688,69.99266815185547,31.204509735107425,55.162445068359375,45.15394592285156,71.44940948486328,13.776617050170898,female,152.0,44.9,19.433864265927976,Regular,XS
Oou9zXqnLOriTu0LP3ndMcnjJTQb2i5674RjAxO-t7I,20.66129875183105,44.57126998901367,31.46511459350586,35.41484451293945,93.8391342163086,25.888202667236328,153.04164123535156,96.82373809814452,67.4767837524414,33.81595230102539,57.25468444824219,53.23312377929688,85.97557067871094,15.64252758026123,female,153.5,62.6,26.56792114505194,Loose,XS
Op7RQ5cjwd583mhbwbcgJgBkiOvpIBlAVzi07o2-69I,25.854270935058597,53.16917419433594,30.97760772705078,38.7295036315918,97.97735595703124,26.77134132385254,181.3256072998047,102.41948699951172,81.49459075927734,38.62505722045898,70.23707580566406,55.94672393798828,88.46206665039062,17.155216217041016,male,180.5,78.6,24.12504508099232,Regular,L
Op8r02niR4ewKbhCNlxQ0bbj9lntsw2SLCKTfXOjsc0,23.27946662902832,49.07957077026367,24.1047420501709,32.98761367797852,86.14691162109375,23.18513298034668,169.5716094970703,90.48207092285156,76.13272857666016,32.84796524047852,62.29007339477539,47.439640045166016,68.73181915283203,15.427728652954102,female,170.5,52.8,18.162898495884964,Slim,XL
OpsAHKwX0vH2qhmJul_yqJDkZ6aEfgL7JmQXapmG43k,22.69770622253418,46.35664749145508,37.62895584106445,38.41620635986328,117.52051544189452,25.40085792541504,166.81869506835938,119.24986267089844,74.21631622314453,35.91355514526367,64.25594329833984,65.70268249511719,106.75800323486328,15.36766529083252,female,164.5,86.8,32.07656987647934,Loose,XL
OqLpAk-EBo2DigLIIYoSlGrjDjh-RTYpCfUDAyV12Iw,21.75727081298828,47.17463302612305,31.59092330932617,32.6759033203125,97.96258544921876,26.399791717529297,169.20492553710938,90.00938415527344,73.82054901123047,37.1389045715332,65.12399291992188,46.41216659545898,82.99440002441406,16.118982315063477,male,168.15,61.3,21.680372074796576,Regular,M
Orbyk3iPXYvSdz9sJJC_no7TvLkGljXwfgP7phGtk0I,25.94029426574707,54.128211975097656,32.3838996887207,40.45229721069336,105.02164459228516,28.238582611083984,182.2352294921875,102.43789672851562,85.27404022216797,37.20839691162109,68.39472198486328,56.63994216918945,92.59880828857422,18.51533317565918,male,181.4,84.5,25.679238654638855,Loose,L
OuqGc3iTumHR0ki5YB_FgsSlcIE4r70wUppri1uf9HI,21.56942176818848,48.00832748413086,26.201152801513672,34.150604248046875,90.18434143066406,23.09505271911621,164.3762969970703,94.85208129882812,74.44710540771484,32.20201110839844,59.78813934326172,48.7682991027832,80.05665588378906,15.13803005218506,female,163.2,57.6,21.626297577854675,Regular,S
OxK_g9JOUf-B_yRb4AQliy76liI7Zz3uhIW8dbpOTQw,23.909090042114254,47.31430816650391,30.764488220214844,35.663124084472656,96.67830657958984,29.36116600036621,170.14927673339844,93.30184173583984,75.555419921875,36.5198860168457,64.03031921386719,51.53181457519531,79.4188003540039,18.31490707397461,male,168.8,66.7,23.4088969250466,Regular,M
Oy8RHBJN9tp8RgpUs4Pg2x7ALbud1MPkfbF64WxpE2Y,24.022789001464844,50.62062072753906,30.99873733520508,36.48504257202149,105.01996612548828,27.77919006347656,174.669921875,101.7568130493164,78.8332290649414,38.218055725097656,68.46717071533203,51.38156127929688,93.17155456542967,17.14183807373047,male,173.0,76.1,25.426843529686924,Loose,XXL
P04VOrUsLTX6SIW5Iogjg7m40YuLGUqVBqRSEFya9GI,21.135194778442383,50.13446044921875,24.690025329589844,29.0660343170166,89.87501525878906,21.504091262817383,168.70997619628906,93.13259887695312,78.99488067626953,31.769922256469727,60.832664489746094,45.99800109863281,83.38399505615234,14.2959623336792,female,168.1,54.5,19.28683989905728,Regular,XL
P1aEQqvvzL2pKMO4Pq17rpAPVgluY9Op1dqv_caiRJM,25.512666702270508,50.48879623413086,34.0722770690918,43.2759017944336,122.81512451171876,28.654712677001957,175.05372619628906,109.71743774414062,75.01777648925781,40.73931503295898,71.09838104248047,60.60731887817383,108.40144348144533,18.0181827545166,male,173.0,103.2,34.481606468642454,Loose,XXL
P2napCkrkVITcwLhUfdanIOl4ysctsqjd_4DRNa4dus,25.40513801574707,49.55120849609375,31.81159782409668,40.32373046875,102.99156951904295,27.671720504760746,165.12828063964844,111.09191131591795,76.37189483642578,33.343204498291016,61.63300323486328,63.06953811645508,93.18504333496094,16.984094619750977,female,165.0,83.8,30.78053259871442,Loose,XL
P7Fj7Yam-B8N2UIU2PCCVq3wZNCVx43pbvCaLr6Jahk,23.28842163085937,50.26517868041992,33.629539489746094,42.07687377929688,121.46925354003906,27.598438262939453,172.47250366210938,123.39618682861328,80.9368667602539,33.789772033691406,64.10513305664062,66.22882843017578,107.52045440673828,17.486923217773438,female,171.5,98.5,33.4894474241175,Loose,XL
P7PpDV6HKTYXWgAL-1kAoYYPIrFdsoOAa8Xl7rfXUWI,26.465553283691406,55.66943740844727,27.72907447814941,35.0783805847168,102.2090835571289,25.71205139160156,189.20433044433597,100.31736755371094,86.33576202392578,37.91260528564453,71.09434509277344,51.83110427856445,87.96160125732422,17.934127807617188,male,188.0,77.2,21.842462652784068,Regular,XXL
P8HjcpmrkvjCE8bRSLOeAp0dccbVIhGqff_ua4RKIac,21.54999542236328,47.05093765258789,27.33057975769043,32.30363464355469,91.41726684570312,23.19465446472168,167.66188049316406,95.97653198242188,77.43222045898438,30.75992774963379,60.88801193237305,51.908241271972656,76.30307006835938,14.64708423614502,female,167.75,59.05,20.984317287852505,Regular,XL
P9xEH1gTLHYiXIPkKlGqZ63y1rExLqOPPSkimNdQsYc,21.63862991333008,44.12688446044922,26.37237548828125,33.32349395751953,95.55458068847656,23.01543235778809,163.2906494140625,98.24024963378906,74.14118194580078,32.6817626953125,59.40916061401367,49.30328750610352,83.99310302734375,15.905202865600586,female,161.65,59.0,22.578786330917563,Regular,S
PEHN1aqxst83Z9A4dsV9vlx4izfDR4pcnR-j3mGZQFY,22.29021644592285,47.5654411315918,26.000398635864254,34.47086334228516,85.69306182861328,23.44240379333496,162.1998291015625,87.35078430175781,75.18096923828125,32.31653594970703,57.7479133605957,47.892032623291016,68.22837829589844,14.499454498291016,female,163.5,50.65,18.947151848422784,Slim,S
POrRNKsiJroy26MF_45GMYIj9GSQYqT1FHIh9ZmkcQI,25.481388092041016,54.994876861572266,35.8858528137207,40.30044555664063,114.52828216552734,30.708057403564453,190.69532775878903,113.41432189941406,86.35234832763672,39.34347915649414,73.78804016113281,55.623836517333984,110.64419555664062,18.79214096069336,male,190.0,101.1,28.005540166204984,Loose,XL
PSWXWb1JMr1NXcxjGIGDSeYOT6YZLvclRRYBZT5AkzI,23.7161865234375,48.86319351196289,28.667110443115234,37.29184341430664,95.00820922851562,25.10997772216797,171.92120361328125,101.5699462890625,77.21405029296875,33.934627532958984,63.64856719970703,56.94210433959961,79.78409576416016,16.026653289794922,female,173.0,70.7,23.622573423769587,Regular,XL
PTlHUsHV7o9UT252M5WVnZ4UHD70AB2ki2h3-WTeFBg,25.7775993347168,48.30473327636719,33.405174255371094,42.09769058227539,122.7839813232422,30.63358688354492,169.31591796875,105.53057098388672,75.26921844482422,40.03091049194336,65.17720794677734,56.48936080932617,100.8935546875,18.124622344970703,male,170.0,91.45,31.64359861591696,Loose,XXL
PW8dOnlNQSNB1pH0OLBgp93-V6uCLs6ks9WS6Vg_2HA,24.605138778686523,48.03652191162109,31.80294418334961,36.63420486450195,105.95968627929688,27.895099639892575,170.78590393066406,110.12237548828124,76.39974212646484,36.23276138305664,67.06096649169922,56.84138870239258,101.36819458007812,16.365947723388672,male,168.0,81.1,28.734410430839006,Loose,XXL
Pefs-r0yS1ClcRpjUKi5FU1NC7w920QUrokdZ0c4fiw,25.164037704467773,46.69817352294922,35.48384094238281,41.78780746459961,116.06139373779295,29.061437606811523,173.31625366210938,115.59597778320312,73.81120300292969,38.87025451660156,71.18474578857422,59.15093231201172,116.70792388916016,17.18526840209961,male,170.5,99.9,34.365029540509624,Loose,XXL
PhWGxRdPqcxq4ZCkS_EgGaro9Nq3krfllRS9EsD7ppg,24.229612350463867,50.314903259277344,29.54890251159668,38.02412796020508,101.81149291992188,26.16851806640625,179.75552368164062,100.96831512451172,79.20687866210938,36.69157791137695,70.60164642333984,53.18774032592773,88.08077239990234,16.044931411743164,male,179.5,76.0,23.58765062344333,Regular,L
PmWdX9mWtv6pOPuX7h0jfjLFLxlbiA7-5BonJDLNV5M,23.940135955810547,46.5453987121582,29.107316970825195,36.21911239624024,91.40436553955078,26.934579849243164,174.58778381347656,91.63851928710938,73.91617584228516,36.52594757080078,67.67169952392578,50.30575180053711,71.56597137451172,16.370758056640625,male,172.1,64.9,21.912047270599608,Regular,M
Po01HpDqWRcl6Y8hblHM1rATImORptJPZ4SeIfk_UjE,26.6370849609375,51.37296676635742,34.06778335571289,40.18387222290039,107.34344482421876,29.852991104125977,182.48472595214844,103.30947875976562,83.75519561767578,39.38581085205078,69.05550384521484,56.77688217163086,88.47019958496094,18.13252830505371,male,182.4,86.1,25.87935710987996,Loose,L
PsNriiQw43ZxP6OA1jYF0Ie-2PGjrntpETaX69ye71c,22.16688346862793,48.64334487915039,28.80821990966797,32.971092224121094,88.2442855834961,25.68324279785156,164.85853576660156,83.62641906738281,74.9597396850586,34.73542022705078,63.11614227294922,44.47775268554688,66.3683090209961,15.68705940246582,male,165.5,55.7,20.33570339810699,Regular,S
PvvWNiET5hz701BDbx_LMXCRHnH7W94qby9EuCVLxs8,21.836803436279297,46.3502197265625,29.320388793945312,32.800071716308594,94.52001953125,25.176982879638672,154.11428833007812,93.97885131835938,70.09951782226562,34.82023620605469,54.78849029541016,53.71617126464844,74.45515441894531,15.97319507598877,female,154.2,58.6,24.645002615903014,Regular,XS
PxsFhzWWdGKMvqMtrMiu7ToUSSZa4rcZ46ryRS8Z1ds,26.208820343017575,49.71826171875,32.04887771606445,40.717098236083984,118.89796447753906,29.11213111877441,176.9611358642578,116.85326385498048,79.09970092773438,40.104286193847656,70.24881744384766,59.47307586669922,113.56227111816406,19.15310859680176,male,177.0,100.3,32.015065913371,Loose,XXL
PzOCTMEqFNW_m0El8kk94x5NoGcA-L_d65TiAJe5p68,23.360923767089844,44.80232620239258,26.186182022094727,36.86217498779297,90.1010971069336,23.26706314086914,159.38168334960938,96.4058837890625,70.48343658447266,32.4898567199707,59.0566635131836,52.933013916015625,75.91825103759766,15.457995414733888,female,157.6,60.05,24.17689839985571,Regular,XL
Q-y1oIbsoe4Rqzy9N4iKyG8Asqb6CI_dA39f6Xayv6s,22.02999687194824,44.2319564819336,25.82399559020996,35.68586730957031,87.27338409423828,23.64850807189941,154.216796875,90.49656677246094,69.85952758789062,31.25603675842285,56.11198425292969,48.66499710083008,73.0830078125,14.81602668762207,female,153.5,52.9,22.451166590626958,Regular,XS
Q0xb8LF0NL5XCdHFaoOj5XHT0p5Do8Ei9-IDRuNYOd4,26.14528465270996,53.93209838867188,31.99520874023437,38.54830932617188,113.43327331542967,29.605175018310547,181.3636779785156,109.46061706542967,82.24781036376953,41.36235427856445,71.07498931884766,55.42705535888672,104.38096618652344,19.17459297180176,male,180.0,94.6,29.197530864197528,Loose,XXL
Q1mrhkvdeveFY2PVxxtCrR57IGVzOJsBhBJqR3bVL8c,26.99423599243164,55.29621505737305,33.52430725097656,39.97754287719727,114.47432708740234,30.76824951171875,193.96018981933597,114.20887756347656,88.36346435546875,41.16546630859375,74.92191314697266,58.94110870361328,104.68334197998048,19.346681594848636,male,195.0,109.9,28.902038132807366,Loose,XXL
Q7mU0hXmoLdyNJep0JFlulz3lLODrEnGPuKc8TMdcx0,23.00166130065918,47.80474090576172,28.65362930297852,38.58849334716797,100.79930114746094,23.83812141418457,166.0294189453125,104.91123962402344,77.52151489257812,31.62705612182617,59.92521286010742,52.96432495117188,83.48301696777344,15.67363452911377,female,163.5,65.9,24.651871802785028,Regular,XL
Q8EWvJHo7ZjvwLJNpaJxCxZAky0rrnvcmYsTvGSOPFg,22.45030975341797,43.380977630615234,24.43931770324707,35.0017204284668,85.87802124023438,22.90017509460449,156.33328247070312,92.9798812866211,69.02706909179688,31.466209411621094,57.55179977416992,48.858829498291016,74.47522735595703,15.781859397888184,female,155.0,53.2,22.143600416233088,Regular,S
QCS_XzowNPVZ6LaRgVS6VUwPbRWnZ8G6G8Jy4ABnbFs,24.013214111328125,44.68876647949219,33.1457633972168,34.25109100341797,104.99576568603516,27.668731689453125,158.84735107421875,102.67247772216795,72.22412872314453,33.9385871887207,58.56499099731445,51.57923126220703,94.9661865234375,16.871854782104492,female,155.4,68.3,28.28255724008619,Loose,XL
QD6ovtOw9zxOZ6WdyfubnDySb43N6CMB70x5nzS257U,25.224973678588867,53.584617614746094,30.995206832885746,41.49381637573242,104.3587417602539,27.4714412689209,184.7978363037109,103.25985717773438,84.28410339355469,37.29916763305664,70.62969970703125,54.02796173095703,96.1968994140625,17.988727569580078,male,182.8,85.2,25.496890097630345,Loose,L
QGyEU_F-3up3kln0_3lsdpz562p0ad8DRgCzf_iViGk,23.476686477661133,52.38591766357422,31.26167869567871,33.99244689941406,96.91221618652344,25.9639949798584,182.02598571777344,101.47898864746094,85.15435791015625,37.25675964355469,65.86158752441406,52.77305221557617,89.17633819580078,15.69095516204834,male,178.3,71.8,22.585086482322446,Regular,XXL
QJjnm8eqcTWclApiqQ3yU8OmtAc6DsXvX5ysML60mZA,23.910547256469727,53.04269790649414,24.876012802124023,35.266571044921875,93.36165618896484,23.69156646728516,185.59439086914065,98.3202896118164,85.12391662597656,36.34873580932617,69.0420150756836,48.72027587890625,81.96932983398438,16.00767707824707,male,184.6,68.1,19.984059704505896,Regular,XXL
QLWl4hAxVhedj3BGM7HyF5my3GJnKsXc51wfIX553Qs,25.15969467163086,47.982723236083984,31.940898895263672,39.42863464355469,104.68644714355467,28.537416458129883,172.89915466308594,107.48404693603516,78.66062927246094,34.5031623840332,63.70914077758789,57.305782318115234,94.81964874267578,17.200197219848633,female,174.25,81.4,26.80888991352569,Loose,XL
QN6awL28K1oOGTfvrs6JaebgAll0DiBRUmVZiVuZx2k,22.83454132080078,46.9688606262207,31.504344940185547,37.091339111328125,108.86634826660156,26.73528480529785,163.20994567871094,109.97640228271484,74.06503295898438,35.57240676879883,60.5925407409668,59.81363677978516,93.9554672241211,16.027938842773438,female,160.0,78.5,30.664062499999993,Loose,XL
QScXtldfJ1arhceGOcY92H3vhIyajsSdzOOCEp6zZc8,24.902101516723636,56.06731796264648,31.478057861328125,34.36771774291992,98.64518737792967,28.02219009399414,187.87933349609372,98.7657241821289,88.90961456298828,40.027435302734375,69.79983520507812,52.54267501831055,81.75798034667969,17.641468048095703,male,187.6,77.4,21.992535040302606,Regular,XXL
QTYeuzfnNXU4trG76LSA8XR3m8gbpDRBEhaLvMffJ1w,24.59987068176269,51.55810928344727,28.65773200988769,35.6738395690918,99.4595947265625,26.231563568115234,179.75132751464844,101.72669219970705,81.23766326904297,37.73016357421875,67.59292602539062,51.54987716674805,91.8591766357422,17.131994247436523,male,177.5,77.2,24.503074786748662,Regular,L
QVqq2Hw45tSfwmA9HO7AxeBnonmAaUIEM7yz8UnYktc,21.55163955688477,47.502967834472656,27.745988845825195,34.24267578125,95.1103515625,23.697689056396484,166.46200561523438,100.36817169189452,76.63819885253906,31.855058670043945,60.75085067749024,50.26456069946289,76.82209014892578,15.80320644378662,female,166.9,59.5,21.360149714904825,Regular,XL
QW2Nv2ELci-jrh1F22pctTT58FcUFls-aiIrbIm5Usg,24.80683708190918,49.14706039428711,33.94168472290039,39.04785537719727,112.8118896484375,28.826616287231445,169.10232543945312,110.39661407470705,73.38967895507812,38.76839828491211,69.088623046875,56.37818145751953,107.01252746582033,18.156986236572266,male,168.0,89.3,31.639739229024947,Loose,XXL
QaLad0bdqMYb9vpplgK_scMV6Z2tuAJ04pxEsdXFOMA,24.426660537719727,54.44254684448242,29.283205032348636,33.88254165649414,102.96456146240234,26.601186752319336,181.0443115234375,97.9167022705078,83.8111572265625,37.03641128540039,68.02854919433594,48.47233581542969,89.67753601074219,16.87413787841797,male,183.0,70.6,21.08154916539759,Regular,XXL
QcyYsF0UTeV4WWk7qMtvs6QaTRvMuiW4mCCjXb3wL2Q,24.44576644897461,50.47446060180664,34.345890045166016,38.34367752075195,108.61155700683594,28.91990089416504,172.04751586914062,104.8572006225586,78.20018768310547,38.94323348999024,64.3568115234375,59.39419937133789,87.53746032714844,16.54916000366211,male,173.0,83.9,28.033011460456414,Loose,XXL
Qdp6TYwkdxbX5uoZpl2PtFjq4Vq5PnUV4j5xrz-ZQ6Y,22.95701026916504,47.21883392333984,26.61130142211914,36.49303436279297,94.99752044677734,24.05789566040039,162.70806884765625,97.32310485839844,75.48970031738281,32.437347412109375,58.16208267211914,51.31157684326172,79.62483978271484,15.715462684631348,female,163.0,60.2,22.65798486958486,Regular,XL
QeM2XorlxNq4QlazMs-7rhh0gSmxLTaOiQHR6S0dxxA,23.892396926879883,50.462005615234375,30.62407493591309,35.551239013671875,104.7918701171875,25.74005126953125,169.80413818359375,99.62574768066406,80.2700424194336,34.630699157714844,61.50056076049805,52.35573196411133,89.16854858398438,16.288686752319336,female,168.0,72.7,25.75821995464853,Loose,XL
QfKpuP6dZQy-hOYNYE5Unp5XJ0g0H2AU6yLy8KASKNg,21.11996459960937,45.22443008422852,23.96303367614746,32.2936897277832,82.76011657714844,21.406116485595703,155.07394409179688,87.84532928466797,71.81055450439453,30.69117546081543,54.23247146606445,45.93406677246094,71.68231964111328,14.14939308166504,female,155.1,46.8,19.45459783230885,Regular,XS
